y_true,y_pred,condition_id,sample_id,pass_order,wheel_speed,workpiece_speed,depth_of_cut,training_target_support_distance,residual,abs_residual,ae_rms,vib_rms
0.0939999967813491,0.0908060400410356,9,3.0,163.0,35.0,60.0,50.0,0.0,-0.0031939567403135027,0.0031939567403135027,0.2916162610054016,0.7317224144935608
0.0953999981284141,0.0912413984725323,9,4.0,164.0,35.0,60.0,50.0,0.0,-0.004158599655881792,0.004158599655881792,0.2786598801612854,0.7516072988510132
0.096000000834465,0.0892461759233425,9,5.0,165.0,35.0,60.0,50.0,0.0,-0.006753824911122502,0.006753824911122502,0.2755733728408813,0.7816961407661438
0.0966000035405159,0.0904088140980036,9,6.0,166.0,35.0,60.0,50.0,0.0,-0.006191189442512304,0.006191189442512304,0.4523069858551025,0.8238184452056885
0.0842000022530555,0.0881737631024841,9,7.0,167.0,35.0,60.0,50.0,0.0,0.003973760849428604,0.003973760849428604,0.3392568230628967,0.8063439130783081
0.0850000008940696,0.0883904515300156,9,8.0,168.0,35.0,60.0,50.0,0.0,0.0033904506359459935,0.0033904506359459935,0.3074192106723785,0.8402790427207947
0.0865999981760978,0.0881700084652714,9,9.0,169.0,35.0,60.0,50.0,0.0,0.0015700102891735984,0.0015700102891735984,0.3565780520439148,0.8516495227813721
0.0824000015854835,0.0893869970921058,9,10.0,170.0,35.0,60.0,50.0,0.0,0.006986995506622309,0.006986995506622309,0.3182361721992492,0.8557679653167725
0.0780000016093254,0.0886911256465591,9,11.0,171.0,35.0,60.0,50.0,0.0,0.010691124037233699,0.010691124037233699,0.3308102488517761,0.9096698760986328
0.0810000002384185,0.0888721864364274,9,12.0,172.0,35.0,60.0,50.0,0.0,0.007872186198008904,0.007872186198008904,0.3271059989929199,0.8871582746505737
0.0813999995589256,0.0902220513598789,9,13.0,173.0,35.0,60.0,50.0,0.0,0.008822051800953301,0.008822051800953301,0.3651143610477447,0.9429842233657836
0.0746000036597251,0.0900366481917601,9,14.0,174.0,35.0,60.0,50.0,0.0,0.015436644532034999,0.015436644532034999,0.4157727360725403,0.9786791801452636
0.0773999989032745,0.0899117638157687,9,15.0,175.0,35.0,60.0,50.0,0.0,0.0125117649124942,0.0125117649124942,0.4883542954921722,0.9260305166244508
0.0825999975204467,0.0884765690180633,9,16.0,176.0,35.0,60.0,50.0,0.0,0.005876571497616612,0.005876571497616612,0.5213725566864014,0.953544020652771
0.0725999996066093,0.0881277454037801,9,17.0,177.0,35.0,60.0,50.0,0.0,0.015527745797170797,0.015527745797170797,0.4495218396186828,0.9922723770141602
0.0773999989032745,0.0863229627034932,9,18.0,178.0,35.0,60.0,50.0,0.0,0.008922963800218703,0.008922963800218703,0.4036191999912262,0.9013261795043944
0.0740000009536743,0.0868975419335662,9,19.0,179.0,35.0,60.0,50.0,0.0,0.012897540979891903,0.012897540979891903,0.326185405254364,0.9594467282295228
0.0755999982357025,0.0868486470131177,9,20.0,180.0,35.0,60.0,50.0,0.0,0.011248648777415202,0.011248648777415202,0.3677250146865845,0.9954736828804016
