model,config,mae_mean,mae_std,mse_mean,mse_std,r2_mean,r2_std,n_folds,n_params,n_folds_completed,folds
TrajectoryAttention,ae_trajectory+vib_trajectory,0.04690928553463891,0.061984070245630206,0.0058721108671306865,0.015775009346290975,-48.01005794212843,92.01233092886847,16,,16,"[{'mae': 0.012879692949354649, 'mse': 0.0002194600092479959, 'r2': -4.886870760707451, 'fold': 0, 'repeat': 0}, {'mae': 0.032724279910326004, 'mse': 0.0011148491175845265, 'r2': -58.15855092361639, 'fold': 1, 'repeat': 0}, {'mae': 0.023020420223474503, 'mse': 0.0006067471695132554, 'r2': -4.9376795258925466, 'fold': 2, 'repeat': 0}, {'mae': 0.01918800361454487, 'mse': 0.00046003429451957345, 'r2': -3.031300142389802, 'fold': 3, 'repeat': 0}, {'mae': 0.02408421039581299, 'mse': 0.0006096451543271542, 'r2': -19.536733649228236, 'fold': 4, 'repeat': 0}, {'mae': 0.03156791627407074, 'mse': 0.0010507010156288743, 'r2': -19.15080517029147, 'fold': 5, 'repeat': 0}, {'mae': 0.24893932044506073, 'mse': 0.062143534421920776, 'r2': -358.37498376003657, 'fold': 6, 'repeat': 0}, {'mae': 0.14153262972831726, 'mse': 0.020174432545900345, 'r2': -167.20929588650498, 'fold': 7, 'repeat': 0}, {'mae': 0.036835093051195145, 'mse': 0.001430085627362132, 'r2': -18.5791909751425, 'fold': 8, 'repeat': 0}, {'mae': 0.05092091113328934, 'mse': 0.0026970182079821825, 'r2': -43.68486464621152, 'fold': 9, 'repeat': 0}, {'mae': 0.010878363624215126, 'mse': 0.00013877359742764384, 'r2': -4.113699429886914, 'fold': 10, 'repeat': 0}, {'mae': 0.026865443214774132, 'mse': 0.000782688322942704, 'r2': -11.870197138257852, 'fold': 11, 'repeat': 0}, {'mae': 0.036308176815509796, 'mse': 0.0013702490832656622, 'r2': -22.92260884165527, 'fold': 12, 'repeat': 0}, {'mae': 0.016619879752397537, 'mse': 0.00032799100154079497, 'r2': -14.370057750419072, 'fold': 13, 'repeat': 0}, {'mae': 0.01675133779644966, 'mse': 0.0003157828759867698, 'r2': -8.516001356563214, 'fold': 14, 'repeat': 0}, {'mae': 0.021432889625430107, 'mse': 0.0005117814289405942, 'r2': -8.818087117251107, 'fold': 15, 'repeat': 0}]"
MeanTrajectoryMLP,vib_trajectory,0.04696782142855227,0.061136123690436736,0.00577982322738535,0.015788912321671424,-46.79225306724541,91.21489342297748,16,,16,"[{'mae': 0.014012923464179039, 'mse': 0.00024625580408610404, 'r2': -5.6056503023846656, 'fold': 0, 'repeat': 0}, {'mae': 0.03291865065693855, 'mse': 0.0011043287813663483, 'r2': -57.6002991640863, 'fold': 1, 'repeat': 0}, {'mae': 0.03234760835766792, 'mse': 0.001147664152085781, 'r2': -10.231139445866622, 'fold': 2, 'repeat': 0}, {'mae': 0.022340238094329834, 'mse': 0.0006166151142679155, 'r2': -4.403424782447044, 'fold': 3, 'repeat': 0}, {'mae': 0.022774124518036842, 'mse': 0.0005478884559124708, 'r2': -17.456374513432547, 'fold': 4, 'repeat': 0}, {'mae': 0.030396606773138046, 'mse': 0.000981419230811298, 'r2': -17.82208956087043, 'fold': 5, 'repeat': 0}, {'mae': 0.2501332461833954, 'mse': 0.06273899972438812, 'r2': -361.8185320611366, 'fold': 6, 'repeat': 0}, {'mae': 0.13358287513256073, 'mse': 0.017976580187678337, 'r2': -148.88415857186465, 'fold': 7, 'repeat': 0}, {'mae': 0.03937019035220146, 'mse': 0.0016355235129594803, 'r2': -21.391825800205357, 'fold': 8, 'repeat': 0}, {'mae': 0.04721071943640709, 'mse': 0.0023190253414213657, 'r2': -37.42218447521985, 'fold': 9, 'repeat': 0}, {'mae': 0.013464413583278656, 'mse': 0.00020783946092706174, 'r2': -6.658723198968142, 'fold': 10, 'repeat': 0}, {'mae': 0.025904620066285133, 'mse': 0.0007315895636565983, 'r2': -11.029950291421256, 'fold': 11, 'repeat': 0}, {'mae': 0.03207477927207947, 'mse': 0.0010865858057513833, 'r2': -17.97024860733499, 'fold': 12, 'repeat': 0}, {'mae': 0.015631835907697678, 'mse': 0.0002703776699490845, 'r2': -11.670226551455247, 'fold': 13, 'repeat': 0}, {'mae': 0.018349790945649147, 'mse': 0.00037336855893954635, 'r2': -10.251324686225626, 'fold': 14, 'repeat': 0}, {'mae': 0.020972520112991333, 'mse': 0.0004931102739647031, 'r2': -8.459897063007242, 'fold': 15, 'repeat': 0}]"
TrajectoryAttention,vib_trajectory,0.047113618813455105,0.06270896785508362,0.006004859490531089,0.016092559814426678,-49.3524027381611,93.5415796592948,16,,16,"[{'mae': 0.011175721883773804, 'mse': 0.00020924338605254889, 'r2': -4.61281628430368, 'fold': 0, 'repeat': 0}, {'mae': 0.03398924693465233, 'mse': 0.0011741181369870901, 'r2': -61.30361149105037, 'fold': 1, 'repeat': 0}, {'mae': 0.023897046223282814, 'mse': 0.000653326278552413, 'r2': -5.3935067804773675, 'fold': 2, 'repeat': 0}, {'mae': 0.019680654630064964, 'mse': 0.00048606711789034307, 'r2': -3.2594270426299303, 'fold': 3, 'repeat': 0}, {'mae': 0.012411758303642273, 'mse': 0.00025630462914705276, 'r2': -7.633973163727637, 'fold': 4, 'repeat': 0}, {'mae': 0.028570782393217087, 'mse': 0.0008967267349362373, 'r2': -16.19781922576175, 'fold': 5, 'repeat': 0}, {'mae': 0.2519962787628174, 'mse': 0.06367022544145584, 'r2': -367.20380287927895, 'fold': 6, 'repeat': 0}, {'mae': 0.13969434797763824, 'mse': 0.019665269181132317, 'r2': -162.96401808828978, 'fold': 7, 'repeat': 0}, {'mae': 0.0494622103869915, 'mse': 0.0027622231282293797, 'r2': -36.81738173319776, 'fold': 8, 'repeat': 0}, {'mae': 0.05078188329935074, 'mse': 0.0027086397167295218, 'r2': -43.87741422351555, 'fold': 9, 'repeat': 0}, {'mae': 0.01044737733900547, 'mse': 0.0001288937492063269, 'r2': -3.7496348927765393, 'fold': 10, 'repeat': 0}, {'mae': 0.0263981856405735, 'mse': 0.0007578573422506452, 'r2': -11.461886381589588, 'fold': 11, 'repeat': 0}, {'mae': 0.0351373627781868, 'mse': 0.0012954446719959378, 'r2': -21.616628562265834, 'fold': 12, 'repeat': 0}, {'mae': 0.02113455906510353, 'mse': 0.0005491695483215153, 'r2': -24.7347537087488, 'fold': 13, 'repeat': 0}, {'mae': 0.018790794536471367, 'mse': 0.00038646796019747853, 'r2': -10.646070354586673, 'fold': 14, 'repeat': 0}, {'mae': 0.020249690860509872, 'mse': 0.00047777482541278005, 'r2': -8.165698998377433, 'fold': 15, 'repeat': 0}]"
TrajectoryAttention,vib_trajectory+pp,0.04741564064170234,0.08283720568309942,0.008794616420345847,0.020955922954781433,-89.00835252336005,199.33988297248155,16,,16,"[{'mae': 0.009047147817909718, 'mse': 0.00031090519041754305, 'r2': -7.339827972815561, 'fold': 0, 'repeat': 0}, {'mae': 0.010052651166915894, 'mse': 0.00011881093814736232, 'r2': -5.304604862386687, 'fold': 1, 'repeat': 0}, {'mae': 0.00893376488238573, 'mse': 0.00010321995796402916, 'r2': -0.010119341731702258, 'fold': 2, 'repeat': 0}, {'mae': 0.009692316874861717, 'mse': 0.00016991216398309916, 'r2': -0.48894760257040426, 'fold': 3, 'repeat': 0}, {'mae': 0.005282646976411343, 'mse': 3.4258766390848905e-05, 'r2': -0.1540535107042973, 'fold': 4, 'repeat': 0}, {'mae': 0.006576822604984045, 'mse': 5.7096040109172463e-05, 'r2': -0.09501293766401564, 'fold': 5, 'repeat': 0}, {'mae': 0.27352866530418396, 'mse': 0.07499388605356216, 'r2': -432.6883361687856, 'fold': 6, 'repeat': 0}, {'mae': 0.13836345076560974, 'mse': 0.019264589995145798, 'r2': -159.62326000520991, 'fold': 7, 'repeat': 0}, {'mae': 0.010755522176623344, 'mse': 0.00015260855434462428, 'r2': -1.0893519031851788, 'fold': 8, 'repeat': 0}, {'mae': 0.20620200037956238, 'mse': 0.042712777853012085, 'r2': -706.6758786167903, 'fold': 9, 'repeat': 0}, {'mae': 0.006576088257133961, 'mse': 8.807994890958071e-05, 'r2': -2.245677868979379, 'fold': 10, 'repeat': 0}, {'mae': 0.009397161193192005, 'mse': 0.00013928188127465546, 'r2': -1.2902924646629037, 'fold': 11, 'repeat': 0}, {'mae': 0.0061353156343102455, 'mse': 5.949471960775554e-05, 'r2': -0.038693529763460965, 'fold': 12, 'repeat': 0}, {'mae': 0.038517065346241, 'mse': 0.0022196792997419834, 'r2': -103.01688125918538, 'fold': 13, 'repeat': 0}, {'mae': 0.0057854363694787025, 'mse': 4.78034999105148e-05, 'r2': -0.44054095116112113, 'fold': 14, 'repeat': 0}, {'mae': 0.013804194517433643, 'mse': 0.00024145786301232874, 'r2': -3.6321613781648265, 'fold': 15, 'repeat': 0}]"
XGBoostModel,vib_features+pp,0.04769705246251665,0.0637976280999104,0.006502277673322155,0.015722705092077505,-68.97088036293903,98.61976600876284,16,,16,"[{'mae': 0.062418382026647255, 'mse': 0.004131320707005272, 'r2': -109.81998382177899, 'fold': 0, 'repeat': 0}, {'mae': 0.016982030868530278, 'mse': 0.0008493162809454227, 'r2': -44.06829677748922, 'fold': 1, 'repeat': 0}, {'mae': 0.007964191958308213, 'mse': 0.00010057774569079675, 'r2': 0.01573747627179678, 'fold': 2, 'repeat': 0}, {'mae': 0.01573005802929401, 'mse': 0.0005160017772586536, 'r2': -3.521746290849289, 'fold': 3, 'repeat': 0}, {'mae': 0.00576973296701907, 'mse': 6.009357392110223e-05, 'r2': -1.0243347992140506, 'fold': 4, 'repeat': 0}, {'mae': 0.04025573953986167, 'mse': 0.0029391108836667613, 'r2': -55.3675601671186, 'fold': 5, 'repeat': 0}, {'mae': 0.2504170823842287, 'mse': 0.06332938905642578, 'r2': -365.2325848726076, 'fold': 6, 'repeat': 0}, {'mae': 0.10876928232610225, 'mse': 0.013472825148496393, 'r2': -111.33299774182521, 'fold': 7, 'repeat': 0}, {'mae': 0.009814461320638655, 'mse': 0.00013010263538929526, 'r2': -0.7812251275664175, 'fold': 8, 'repeat': 0}, {'mae': 0.11066211163997652, 'mse': 0.012424788370567829, 'r2': -204.85696306760025, 'fold': 9, 'repeat': 0}, {'mae': 0.03683767281472684, 'mse': 0.0016751460966528118, 'r2': -60.727848856214095, 'fold': 10, 'repeat': 0}, {'mae': 0.009181521087884904, 'mse': 0.00018869484711157562, 'r2': -2.1028188477686607, 'fold': 11, 'repeat': 0}, {'mae': 0.007517373561859138, 'mse': 8.574851551051449e-05, 'r2': -0.4970477506944897, 'fold': 12, 'repeat': 0}, {'mae': 0.046480704471468924, 'mse': 0.0024132083769057926, 'r2': -112.08591747286735, 'fold': 13, 'repeat': 0}, {'mae': 0.00787965357303621, 'mse': 0.0001033285343646775, 'r2': -2.113768019399513, 'fold': 14, 'repeat': 0}, {'mae': 0.026472840830683707, 'mse': 0.0016167902232418082, 'r2': -30.01672967030266, 'fold': 15, 'repeat': 0}]"
BilinearFusionNetwork,vib_spec,0.04791249999972551,0.07255960677334865,0.00757692087621978,0.017417668915511497,-70.76438194147894,151.23247236455694,16,,16,"[{'mae': 0.011685421200175022, 'mse': 0.0003953781038579328, 'r2': -9.605759799457237, 'fold': 0, 'repeat': 0}, {'mae': 0.010277341678738606, 'mse': 0.0001293243278872287, 'r2': -5.8624931848509885, 'fold': 1, 'repeat': 0}, {'mae': 0.008711641654372212, 'mse': 9.911047993666751e-05, 'r2': 0.03009626592471848, 'fold': 2, 'repeat': 0}, {'mae': 0.041598112508654604, 'mse': 0.0025391656731950695, 'r2': -21.25082057976399, 'fold': 3, 'repeat': 0}, {'mae': 0.0062753081321716255, 'mse': 6.693235798973507e-05, 'r2': -1.2547086590317424, 'fold': 4, 'repeat': 0}, {'mae': 0.0071078319102525715, 'mse': 7.736374251784144e-05, 'r2': -0.48371585276410745, 'fold': 5, 'repeat': 0}, {'mae': 0.24848015941679477, 'mse': 0.061918286086545274, 'r2': -357.0722047413498, 'fold': 6, 'repeat': 0}, {'mae': 0.09434075653553009, 'mse': 0.009942536257420417, 'r2': -81.89834467847076, 'fold': 7, 'repeat': 0}, {'mae': 0.19102222062647348, 'mse': 0.03870259125851307, 'r2': -528.8741862170458, 'fold': 8, 'repeat': 0}, {'mae': 0.02399878837168217, 'mse': 0.0006710144862082683, 'r2': -10.117533770829722, 'fold': 9, 'repeat': 0}, {'mae': 0.0043811440467834434, 'mse': 3.077807502237518e-05, 'r2': -0.13414845837184108, 'fold': 10, 'repeat': 0}, {'mae': 0.0718651041388512, 'mse': 0.005558080185117872, 'r2': -90.39473716309718, 'fold': 11, 'repeat': 0}, {'mae': 0.015450624376535415, 'mse': 0.0002894092890245226, 'r2': -4.052676685827018, 'fold': 12, 'repeat': 0}, {'mae': 0.005372764542698871, 'mse': 3.753596164758626e-05, 'r2': -0.7589814049072328, 'fold': 13, 'repeat': 0}, {'mae': 0.01878587231040001, 'mse': 0.0007000765404353568, 'r2': -20.096553397786774, 'fold': 14, 'repeat': 0}, {'mae': 0.007246908545494079, 'mse': 7.315119419727396e-05, 'r2': -0.4033427360336772, 'fold': 15, 'repeat': 0}]"
PhysicsMLP,ae_features+vib_features+physics+pp,0.047941480715464994,0.05606315243783217,0.018152733705397682,0.05276804391293233,-398.256193965385,1407.2105831176436,16,,16,"[{'mae': 0.11202470173961236, 'mse': 0.21133763264927005, 'r2': -5667.994176949839, 'fold': 0, 'repeat': 0}, {'mae': 0.016604116559028628, 'mse': 0.0003116232328234046, 'r2': -15.536036503552111, 'fold': 1, 'repeat': 0}, {'mae': 0.010606795921921722, 'mse': 0.00020082916954441673, 'r2': -0.9653316337166051, 'fold': 2, 'repeat': 0}, {'mae': 0.0370747296139598, 'mse': 0.001800307056088907, 'r2': -14.776169990165084, 'fold': 3, 'repeat': 0}, {'mae': 0.010884507745504365, 'mse': 0.00019570976771616792, 'r2': -5.592753059654778, 'fold': 4, 'repeat': 0}, {'mae': 0.031845302879810335, 'mse': 0.0012882246480634071, 'r2': -23.70613843186745, 'fold': 5, 'repeat': 0}, {'mae': 0.1896679237484932, 'mse': 0.03999173332737488, 'r2': -230.27152172939802, 'fold': 6, 'repeat': 0}, {'mae': 0.16448595635592939, 'mse': 0.02755434467757297, 'r2': -228.74113479003464, 'fold': 7, 'repeat': 0}, {'mae': 0.02144789695739745, 'mse': 0.0008743085459335983, 'r2': -10.970090741075943, 'fold': 8, 'repeat': 0}, {'mae': 0.021208517625927924, 'mse': 0.0010254521393684136, 'r2': -15.98994523478515, 'fold': 9, 'repeat': 0}, {'mae': 0.022317633591592303, 'mse': 0.0006557884905521174, 'r2': -23.16530289944961, 'fold': 10, 'repeat': 0}, {'mae': 0.015676358714699738, 'mse': 0.00029357689687440605, 'r2': -3.827455242340121, 'fold': 11, 'repeat': 0}, {'mae': 0.01936248913407325, 'mse': 0.0005606336297624304, 'r2': -8.787869905416837, 'fold': 12, 'repeat': 0}, {'mae': 0.01644060797989368, 'mse': 0.0003737941083819385, 'r2': -16.516452411176967, 'fold': 13, 'repeat': 0}, {'mae': 0.04738100878894329, 'mse': 0.0028227070742111817, 'r2': -84.0612569882354, 'fold': 14, 'repeat': 0}, {'mae': 0.030035144090652464, 'mse': 0.0011570738728246329, 'r2': -21.197466935451814, 'fold': 15, 'repeat': 0}]"
FeatureOnlyModel,ae_features+vib_features+physics+pp,0.04795174865836376,0.05753752458243061,0.005473467523094145,0.013932244811863151,-70.87833038948733,104.43930352842814,16,,16,"[{'mae': 0.10367739004524132, 'mse': 0.010799033906843503, 'r2': -288.67704221508956, 'fold': 0, 'repeat': 0}, {'mae': 0.05562428124248982, 'mse': 0.0031148653003441134, 'r2': -164.28782479875989, 'fold': 1, 'repeat': 0}, {'mae': 0.018634073808789252, 'mse': 0.0004436292247088939, 'r2': -3.3413939864384643, 'fold': 2, 'repeat': 0}, {'mae': 0.040454037860035895, 'mse': 0.0017583665894897159, 'r2': -14.408643834947366, 'fold': 3, 'repeat': 0}, {'mae': 0.028510825335979477, 'mse': 0.0008429044041300026, 'r2': -27.394395712450095, 'fold': 4, 'repeat': 0}, {'mae': 0.0059915982186794095, 'mse': 5.676859225215401e-05, 'r2': -0.08873301009446433, 'fold': 5, 'repeat': 0}, {'mae': 0.23767612874507904, 'mse': 0.056666358560995354, 'r2': -326.7005992209478, 'fold': 6, 'repeat': 0}, {'mae': 0.03090229853987695, 'mse': 0.0010914353834542314, 'r2': -8.100111306543253, 'fold': 7, 'repeat': 0}, {'mae': 0.008618510887026792, 'mse': 9.764871384206635e-05, 'r2': -0.3369009955069855, 'fold': 8, 'repeat': 0}, {'mae': 0.0062659978866577105, 'mse': 7.018534684146152e-05, 'r2': -0.16284822405780108, 'fold': 9, 'repeat': 0}, {'mae': 0.05325777493417263, 'mse': 0.0030059547449984873, 'r2': -109.76712684263458, 'fold': 10, 'repeat': 0}, {'mae': 0.010403735190629962, 'mse': 0.00016319693602143695, 'r2': -1.6835419023710432, 'fold': 11, 'repeat': 0}, {'mae': 0.05865607969462875, 'mse': 0.003498892395604026, 'r2': -60.08571045896155, 'fold': 12, 'repeat': 0}, {'mae': 0.02189500741660595, 'mse': 0.0005262186345232428, 'r2': -23.65925348422718, 'fold': 13, 'repeat': 0}, {'mae': 0.0150914177298546, 'mse': 0.00027368842074410634, 'r2': -7.247501593173464, 'fold': 14, 'repeat': 0}, {'mae': 0.07156882099807263, 'mse': 0.0051663332147135355, 'r2': -98.11165864559376, 'fold': 15, 'repeat': 0}]"
XGBoostModel,ae_features+vib_features+physics+pp,0.04846248780867379,0.06315350170419702,0.006502100129042468,0.015309958957506316,-73.47406960806072,104.10582131971222,16,,16,"[{'mae': 0.07724408217166598, 'mse': 0.00626023113196231, 'r2': -166.92661765238626, 'fold': 0, 'repeat': 0}, {'mae': 0.011706001684069631, 'mse': 0.00023815293286810448, 'r2': -11.637397042455751, 'fold': 1, 'repeat': 0}, {'mae': 0.008957091718912104, 'mse': 0.00011360760557492225, 'r2': -0.1117738602101439, 'fold': 2, 'repeat': 0}, {'mae': 0.014535926654934885, 'mse': 0.0004241409646804169, 'r2': -2.7167659460978166, 'fold': 3, 'repeat': 0}, {'mae': 0.006128471717238426, 'mse': 8.891088751651636e-05, 'r2': -1.9950856952691112, 'fold': 4, 'repeat': 0}, {'mae': 0.02749481573700905, 'mse': 0.0018820181157502274, 'r2': -35.09417050737787, 'fold': 5, 'repeat': 0}, {'mae': 0.24638739004731178, 'mse': 0.061739971584947574, 'r2': -356.041015560254, 'fold': 6, 'repeat': 0}, {'mae': 0.10639829933643341, 'mse': 0.012413826325395698, 'r2': -102.50333424565476, 'fold': 7, 'repeat': 0}, {'mae': 0.011706836894154565, 'mse': 0.00019728383821291146, 'r2': -1.7009977840656338, 'fold': 8, 'repeat': 0}, {'mae': 0.1104672096669674, 'mse': 0.012743966431541904, 'r2': -210.1451840296226, 'fold': 9, 'repeat': 0}, {'mae': 0.03719958290457727, 'mse': 0.0017559163697172988, 'r2': -63.704171469365335, 'fold': 10, 'repeat': 0}, {'mae': 0.011085640266537678, 'mse': 0.00024701517050114435, 'r2': -3.061813761467162, 'fold': 11, 'repeat': 0}, {'mae': 0.011762496083974847, 'mse': 0.0002599295039448505, 'r2': -3.538001350846221, 'fold': 12, 'repeat': 0}, {'mae': 0.05900603272020816, 'mse': 0.00391763061110901, 'r2': -182.5849967275111, 'fold': 13, 'repeat': 0}, {'mae': 0.010708881542086629, 'mse': 0.00020385811194133311, 'r2': -5.143190488096983, 'fold': 14, 'repeat': 0}, {'mae': 0.024611045792698856, 'mse': 0.001547142479015265, 'r2': -28.680597608290565, 'fold': 15, 'repeat': 0}]"
BilinearFusionNetwork,ae_spec+vib_spec,0.049025582475587734,0.07494299799687835,0.007976472307444431,0.017607761453059406,-78.78281417916037,161.22930267376566,16,,16,"[{'mae': 0.00898917764425279, 'mse': 0.00010462330163287055, 'r2': -1.8064518386761548, 'fold': 0, 'repeat': 0}, {'mae': 0.011445558443665505, 'mse': 0.00016910905225707423, 'r2': -7.973638120298219, 'fold': 1, 'repeat': 0}, {'mae': 0.005705374851822846, 'mse': 5.358624471656622e-05, 'r2': 0.47560037163697577, 'fold': 2, 'repeat': 0}, {'mae': 0.0148604080080986, 'mse': 0.00027642586733220845, 'r2': -1.422332044948881, 'fold': 3, 'repeat': 0}, {'mae': 0.010001301765441879, 'mse': 0.0001351269971162134, 'r2': -3.5519389965853136, 'fold': 4, 'repeat': 0}, {'mae': 0.007173597067594528, 'mse': 6.713576602795368e-05, 'r2': -0.2875592247901524, 'fold': 5, 'repeat': 0}, {'mae': 0.2538760855793953, 'mse': 0.06463443777127281, 'r2': -372.77965537722366, 'fold': 6, 'repeat': 0}, {'mae': 0.11178730539977552, 'mse': 0.013688808495463205, 'r2': -113.1338120892008, 'fold': 7, 'repeat': 0}, {'mae': 0.10366715639829635, 'mse': 0.012783997139126169, 'r2': -174.02471696143917, 'fold': 8, 'repeat': 0}, {'mae': 0.026767222210764885, 'mse': 0.0010083983531448703, 'r2': -15.707393023490635, 'fold': 9, 'repeat': 0}, {'mae': 0.0046736262738704595, 'mse': 3.2018416902174144e-05, 'r2': -0.17985410532361912, 'fold': 10, 'repeat': 0}, {'mae': 0.18175914958119396, 'mse': 0.03374166686201122, 'r2': -553.8338044052349, 'fold': 11, 'repeat': 0}, {'mae': 0.019873705133795747, 'mse': 0.0005802380908371628, 'r2': -9.130136056390695, 'fold': 12, 'repeat': 0}, {'mae': 0.0042814299464225694, 'mse': 3.192387963929505e-05, 'r2': -0.4959923282431089, 'fold': 13, 'repeat': 0}, {'mae': 0.012099820002913481, 'mse': 0.00023834443162572857, 'r2': -6.182423261505669, 'fold': 14, 'repeat': 0}, {'mae': 0.007448401302099226, 'mse': 7.771625000536615e-05, 'r2': -0.4909194048519323, 'fold': 15, 'repeat': 0}]"
ShallowMLPModel,ae_features+vib_features+pp,0.04954359249493695,0.058413235592343404,0.006169449224750523,0.01497974820650763,-65.85957351589272,99.68393364803964,16,,16,"[{'mae': 0.011267687537168199, 'mse': 0.00021626645185512656, 'r2': -4.801206537933412, 'fold': 0, 'repeat': 0}, {'mae': 0.017290015891194343, 'mse': 0.00046815258672683574, 'r2': -23.84214678219517, 'fold': 1, 'repeat': 0}, {'mae': 0.03620758838951588, 'mse': 0.0018968104263752921, 'r2': -17.562350990025703, 'fold': 2, 'repeat': 0}, {'mae': 0.04399307891726493, 'mse': 0.0020518668417326947, 'r2': -16.980599466560967, 'fold': 3, 'repeat': 0}, {'mae': 0.02600209414958953, 'mse': 0.0008653626464244725, 'r2': -28.150932533933958, 'fold': 4, 'repeat': 0}, {'mae': 0.022672638669610022, 'mse': 0.0006972844238382096, 'r2': -12.37282711336836, 'fold': 5, 'repeat': 0}, {'mae': 0.24394770190119744, 'mse': 0.060867645222152246, 'r2': -350.99636972584676, 'fold': 6, 'repeat': 0}, {'mae': 0.1112978182733059, 'mse': 0.012858753714644969, 'r2': -106.21302592953981, 'fold': 7, 'repeat': 0}, {'mae': 0.021630579978227614, 'mse': 0.0007126728464571354, 'r2': -8.757148869777472, 'fold': 8, 'repeat': 0}, {'mae': 0.07103674933314323, 'mse': 0.006148552229133984, 'r2': -100.87073223318014, 'fold': 9, 'repeat': 0}, {'mae': 0.07176925167441368, 'mse': 0.007049031008842877, 'r2': -258.75138620210873, 'fold': 10, 'repeat': 0}, {'mae': 0.020211483538150804, 'mse': 0.00048184694336528896, 'r2': -6.9232888470425005, 'fold': 11, 'repeat': 0}, {'mae': 0.00986690223217011, 'mse': 0.00015177995337539713, 'r2': -1.6498632244343732, 'fold': 12, 'repeat': 0}, {'mae': 0.022381146997213358, 'mse': 0.0009442231769303533, 'r2': -43.247461298483216, 'fold': 13, 'repeat': 0}, {'mae': 0.027649833448231232, 'mse': 0.001032661551239273, 'r2': -30.118882435358888, 'fold': 14, 'repeat': 0}, {'mae': 0.03547290898859501, 'mse': 0.002268277572914216, 'r2': -42.514954064494106, 'fold': 15, 'repeat': 0}]"
RandomForestModel,ae_features,0.049714576080389594,0.05532632858040794,0.006423738442173902,0.012522399683566575,-83.82748822908036,119.51890473392068,16,,16,"[{'mae': 0.027266780505312557, 'mse': 0.0013551355073917713, 'r2': -35.35062626603361, 'fold': 0, 'repeat': 0}, {'mae': 0.020321597915942936, 'mse': 0.0007829562910552804, 'r2': -40.546946587621356, 'fold': 1, 'repeat': 0}, {'mae': 0.011917157988735032, 'mse': 0.00024392007592428512, 'r2': -1.3870229728083894, 'fold': 2, 'repeat': 0}, {'mae': 0.011313435363498981, 'mse': 0.00021986082382656892, 'r2': -0.9266498970700179, 'fold': 3, 'repeat': 0}, {'mae': 0.005367887689823461, 'mse': 4.328274050086266e-05, 'r2': -0.45803872334642093, 'fold': 4, 'repeat': 0}, {'mae': 0.022938525786561585, 'mse': 0.0009898509351817133, 'r2': -17.98379952057251, 'fold': 5, 'repeat': 0}, {'mae': 0.22078840301143327, 'mse': 0.05009319359035669, 'r2': -288.68796345996935, 'fold': 6, 'repeat': 0}, {'mae': 0.09266448221978836, 'mse': 0.011023497206034794, 'r2': -90.91116359441008, 'fold': 7, 'repeat': 0}, {'mae': 0.10204903410777628, 'mse': 0.014342641878586276, 'r2': -195.36400777592306, 'fold': 8, 'repeat': 0}, {'mae': 0.032249633284553755, 'mse': 0.0013672357583465941, 'r2': -21.652700955556757, 'fold': 9, 'repeat': 0}, {'mae': 0.09839640282977173, 'mse': 0.011540760295859424, 'r2': -424.2681653570753, 'fold': 10, 'repeat': 0}, {'mae': 0.04639634014995382, 'mse': 0.005288147647680973, 'r2': -85.95606545890574, 'fold': 11, 'repeat': 0}, {'mae': 0.028774728401588547, 'mse': 0.0014867617462536035, 'r2': -24.956756391597786, 'fold': 12, 'repeat': 0}, {'mae': 0.025276146608208826, 'mse': 0.0012245115870519233, 'r2': -56.38212149564797, 'fold': 13, 'repeat': 0}, {'mae': 0.01611182932497553, 'mse': 0.00046692952937889347, 'r2': -13.070752525744506, 'fold': 14, 'repeat': 0}, {'mae': 0.03360083209830891, 'mse': 0.0023111294613527766, 'r2': -43.33703068300297, 'fold': 15, 'repeat': 0}]"
