feature,mean_abs_shap
vib_spec_c2_f30_t5,0.0002911378649069679
vib_spec_c2_f206_t3,0.0002911117615901783
vib_spec_c1_f246_t7,0.00028848818228763344
vib_spec_c0_f250_t5,0.00028644566693929196
vib_spec_c2_f38_t9,0.00028641658094264886
vib_spec_c0_f232_t3,0.0002860486224944271
vib_spec_c2_f26_t6,0.0002858639642038639
vib_spec_c2_f196_t5,0.0002856810091186475
vib_spec_c2_f156_t11,0.00028519276593441884
vib_spec_c1_f53_t8,0.0002833142062286168
vib_spec_c2_f5_t1,0.00028273366493048173
vib_spec_c2_f189_t6,0.00028267601521486506
vib_spec_c0_f196_t0,0.00028237971150023734
vib_spec_c1_f12_t1,0.00028221006204768955
vib_spec_c2_f21_t5,0.0002811913228377111
vib_spec_c2_f51_t4,0.00028094098960559775
vib_spec_c1_f18_t4,0.00027752532235944907
vib_spec_c2_f30_t12,0.0002754037534779247
vib_spec_c2_f83_t6,0.00027368700464932893
vib_spec_c0_f71_t11,0.0002733707016021104
vib_spec_c2_f250_t3,0.0002726487448129023
vib_spec_c0_f144_t4,0.0002726138564315963
vib_spec_c2_f254_t12,0.0002719074089615666
vib_spec_c1_f101_t2,0.0002708759029367877
vib_spec_c1_f22_t9,0.00026936733936417376
vib_spec_c2_f180_t9,0.00026913720244470815
vib_spec_c1_f108_t0,0.00026906064728577864
vib_spec_c0_f234_t3,0.0002682518119872043
vib_spec_c2_f179_t2,0.00026779198543912903
vib_spec_c2_f64_t8,0.00026641525176684727
vib_spec_c1_f17_t1,0.00026600736385827767
vib_spec_c1_f4_t12,0.0002654694795391217
vib_spec_c1_f17_t7,0.00026126617772543074
vib_spec_c2_f220_t3,0.00026097433840359006
vib_spec_c0_f160_t6,0.0002603039856001799
vib_spec_c1_f2_t4,0.0002596743486246149
vib_spec_c2_f184_t8,0.0002596370920461735
vib_spec_c0_f34_t5,0.0002583630652687784
vib_spec_c2_f44_t4,0.0002578677829867297
vib_spec_c2_f249_t4,0.0002570130189903481
vib_spec_c0_f169_t10,0.00025687964286208844
vib_spec_c2_f207_t12,0.0002551672966613294
vib_spec_c1_f56_t5,0.0002544947630325763
vib_spec_c2_f17_t6,0.00025349100726535764
vib_spec_c1_f82_t6,0.0002529179295664865
vib_spec_c0_f235_t4,0.0002518831851325739
vib_spec_c1_f201_t1,0.000250319256855044
vib_spec_c2_f142_t7,0.0002492459003180818
vib_spec_c2_f224_t9,0.0002469361151299877
vib_spec_c0_f197_t0,0.0002466947939656444
vib_spec_c2_f32_t4,0.00024397800952870107
vib_spec_c1_f17_t3,0.00024359910337482698
vib_spec_c1_f144_t8,0.0002417538825821494
vib_spec_c2_f244_t12,0.00024171221483713608
vib_spec_c1_f34_t12,0.00023839301595251873
vib_spec_c2_f206_t12,0.00023788716340227654
vib_spec_c1_f147_t10,0.00023757882391391315
vib_spec_c1_f147_t11,0.00023696942050087594
vib_spec_c1_f103_t9,0.00023657830815144792
vib_spec_c1_f33_t5,0.00023582992904456655
vib_spec_c0_f38_t3,0.00023494244474143145
vib_spec_c2_f94_t7,0.00023401099676738002
vib_spec_c0_f6_t0,0.00023378765764832138
vib_spec_c1_f1_t0,0.00023312729587629457
vib_spec_c0_f38_t4,0.00023294157329038467
vib_spec_c1_f6_t10,0.0002327517672097331
vib_spec_c1_f251_t1,0.00023230232757918506
vib_spec_c1_f128_t12,0.0002305056039150666
vib_spec_c2_f151_t2,0.00023036357403269855
vib_spec_c2_f52_t1,0.00023018569967521934
vib_spec_c2_f188_t10,0.00022879448664384685
vib_spec_c2_f54_t12,0.0002280523662986666
vib_spec_c2_f19_t0,0.00022745035852850552
vib_spec_c1_f165_t11,0.00022740008574694985
vib_spec_c0_f248_t10,0.00022669446889488973
vib_spec_c0_f127_t11,0.00022636963377833027
vib_spec_c2_f32_t11,0.0002260323616326641
vib_spec_c1_f7_t3,0.00022562557386084184
vib_spec_c1_f215_t11,0.00022470242923494166
vib_spec_c2_f114_t3,0.0002233533674520354
vib_spec_c0_f52_t6,0.0002232954600658989
vib_spec_c2_f239_t12,0.00022291866252681963
vib_spec_c1_f195_t7,0.0002225155476315452
vib_spec_c2_f6_t12,0.00022186939894909007
vib_spec_c1_f125_t5,0.00022142995993735154
vib_spec_c2_f0_t4,0.00022062830492445795
