condition_id,y_true,y_pred,lower,upper,interval_width,covered
7,0.337,0.22896367223779598,0.14789863868386455,0.3100287057917274,0.16213006710786287,False
7,0.3392,0.22815206871091667,0.14704116681119173,0.3092629706106416,0.1622218037994499,False
7,0.3356,0.22453394843761434,0.13687538096572033,0.31219251590950836,0.17531713494378803,False
8,0.2578,0.3120372730129304,0.16721855489025542,0.4568559911356054,0.28963743624535,True
8,0.2592,0.3106471233861987,0.16385165315372302,0.4574425936186744,0.2935909404649514,True
8,0.2534,0.3066199031818135,0.1562450823282064,0.4569947240354205,0.3007496417072141,True
8,0.2526,0.31604151780469486,0.1776335062650389,0.4544495293443508,0.27681602307931186,True
8,0.2438,0.30453113142356725,0.1549068349865897,0.4541554278605448,0.2992485928739551,True
8,0.2334,0.31053355663730925,0.16377447148670377,0.45729264178791473,0.29351817030121097,True
8,0.241,0.3029620998168043,0.14952190227179737,0.45640229736181115,0.30688039509001375,True
8,0.2466,0.3106861805293205,0.16666635729617982,0.4547060037624612,0.28803964646628133,True
8,0.2434,0.30705682737085244,0.15871160413487367,0.4554020506068312,0.2966904464719575,True
8,0.2594,0.30551529404199346,0.1541438688479423,0.4568867192360446,0.30274285038810234,True
8,0.247,0.3067576291602663,0.15806163295234624,0.45545362536818634,0.29739199241584013,True
8,0.2302,0.316832364219935,0.17858985797839716,0.4550748704614728,0.27648501248307567,True
8,0.2434,0.30844002963085776,0.16220350857431726,0.45467655068739826,0.292473042113081,True
8,0.2352,0.30548516211133875,0.15632350560385244,0.45464681861882505,0.2983233130149726,True
8,0.237,0.31055163534010705,0.16796885850984786,0.4531344121703662,0.2851655536605183,True
8,0.2398,0.30902800072278125,0.16476263158626156,0.4532933698593009,0.2885307382730393,True
8,0.2232,0.31196952739125006,0.16882190288578883,0.4551171518967113,0.2862952490109225,True
8,0.2296,0.30858664661972546,0.1636423849250781,0.4535309083143728,0.2898885233892947,True
8,0.2232,0.31255952160707595,0.1714385429303114,0.4536805002838405,0.2822419573535291,True
8,0.2316,0.31539093284678343,0.17861267939334993,0.45216918630021696,0.27355650690686706,True
9,0.096,0.0900892104357583,0.044223790576913224,0.13595463029460336,0.09173083971769014,True
9,0.0998,0.09115972589814182,0.055318898337885336,0.1270005534583983,0.07168165512051297,True
9,0.094,0.09027880221632278,0.07670002759823492,0.10385757683441064,0.02715754923617572,True
9,0.0954,0.09033562901278408,0.061809672831292614,0.11886158519427555,0.05705191236298293,True
9,0.096,0.09121986258487859,0.04610392743294398,0.1363357977368132,0.09023187030386923,True
9,0.0966,0.09223439347235482,0.05258759415351922,0.13188119279119043,0.07929359863767121,True
9,0.0842,0.08931031381265128,0.0535831520535158,0.12503747557178677,0.07145432351827097,True
9,0.085,0.09088541401984129,0.05111458190418725,0.13065624613549534,0.0795416642313081,True
9,0.0866,0.09184871255171906,0.04659991752115565,0.13709750758228245,0.0904975900611268,True
9,0.0824,0.09442095657804522,0.03883913457116211,0.15000277858492833,0.11116364401376622,True
9,0.078,0.09649292061719866,0.02534546621934372,0.1676403750150536,0.14229490879570988,True
9,0.081,0.0914670538121088,0.05059727997093278,0.13233682765328483,0.08173954768235206,True
9,0.0814,0.09328082466839077,0.05424896094360111,0.13231268839318044,0.07806372744957933,True
9,0.0746,0.09335651315525993,0.05255522042368079,0.13415780588683907,0.08160258546315827,True
9,0.0774,0.09453682229737591,0.050208405724371526,0.1388652388703803,0.08865683314600878,True
9,0.0826,0.09206945876095535,0.05195523079425386,0.13218368672765685,0.08022845593340298,True
9,0.0726,0.09013341053787903,0.054278520725304834,0.12598830035045322,0.07170977962514838,True
9,0.0774,0.0919712912752302,0.03676491003849489,0.1471776725119655,0.11041276247347062,True
9,0.074,0.09512553171031875,0.0177732939148159,0.1724777695058216,0.1547044755910057,True
9,0.0756,0.09071836065998458,0.04262908439354556,0.1388076369264236,0.09617855253287802,True
10,0.0978,0.08934615419332903,0.03592566476637392,0.14276664362028413,0.10684097885391021,True
10,0.089,0.0866802464910164,0.04574036573770706,0.12762012724432573,0.08187976150661866,True
10,0.0944,0.09046103827756675,0.030541733654977463,0.15038034290015606,0.1198386092451786,True
10,0.076,0.08654943694391555,0.052832296008423284,0.12026657787940781,0.06743428187098452,True
10,0.0824,0.08423838353584374,0.07415054956814124,0.09432621750354625,0.02017566793540501,True
10,0.085,0.08685150165097257,0.0732822530927483,0.10042075020919683,0.02713849711644853,True
10,0.0786,0.09028459138129831,0.039410008218492276,0.14115917454410434,0.10174916632561207,True
10,0.0736,0.08702598413592819,0.0739056727153517,0.10014629555650467,0.026240622841152972,False
10,0.0794,0.0844158809815928,0.07165074982511951,0.0971810121380661,0.025530262312946583,True
10,0.0776,0.0895063250963967,0.03923892685503631,0.13977372333775706,0.10053479648272075,True
10,0.07,0.0869679414256253,0.054677012094245775,0.11925887075700484,0.06458185866275906,True
10,0.076,0.08590649970130382,0.07371701967254968,0.09809597973005796,0.02437896005750828,True
10,0.078,0.08979592460005499,0.039977449846792946,0.13961439935331704,0.0996369495065241,True
10,0.0744,0.09016618233304442,0.04032660274053613,0.14000576192555272,0.0996791591850166,True
10,0.0738,0.08687248822017744,0.05748209626249051,0.11626288017786438,0.05878078391537386,True
10,0.066,0.08562225256926118,0.07340250545668442,0.09784199968183793,0.024439494225153513,False
10,0.0732,0.08583304323311002,0.07300913803067723,0.0986569484355428,0.02564781040486558,True
10,0.0726,0.0860265013734745,0.07320622605301552,0.09884677669393349,0.02564055064091797,False
10,0.0732,0.08696970918112214,0.056592154399410774,0.1173472639628335,0.06075510956342273,True
10,0.0742,0.08529443534638773,0.0734442144761366,0.09714465621663886,0.02370044174050226,True
11,0.1136,0.0986468605090123,0.06804448157466678,0.1292492394433578,0.061204757868691034,True
