condition_id,y_true,y_pred,y_std,lower,upper,covered,interval_width
2,0.0902,0.09042000040411949,0.021042289807699968,0.0358913311794844,0.14494866962875458,True,0.10905733844927018
2,0.0828,0.0862600003182888,0.008337505686713933,0.06465431510512465,0.10786568553145295,True,0.043211370426328305
2,0.0856,0.08610799998044967,0.010253133165591335,0.05953818690344895,0.1126778130574504,True,0.053139626154001446
2,0.0866,0.08832800030708313,0.0076316980580310575,0.06855133422978266,0.1081046663843836,True,0.03955333215460094
2,0.0804,0.08974000006914139,0.023061421953623422,0.029978982563398662,0.1495010175748841,True,0.11952203501148544
2,0.0832,0.08506399974226951,0.009078629418530477,0.06153777778162821,0.10859022170291081,True,0.047052443921282605
2,0.0872,0.08610400050878525,0.008777903213530417,0.06335707585416372,0.10885092516340678,True,0.04549384930924305
2,0.084,0.08562800019979477,0.007342697956947489,0.06660024458147416,0.10465575581811538,True,0.03805551123664122
2,0.0892,0.08446000009775162,0.008310788200103409,0.0629235501723443,0.10599645002315894,True,0.04307289985081464
2,0.094,0.08487600043416023,0.0074521288004051585,0.06556466739530184,0.10418733347301862,True,0.03862266607771678
2,0.0922,0.08422400042414666,0.007659309436990995,0.06437578264007368,0.10407221820821963,True,0.03969643556814595
3,0.1052,0.1001560002565384,0.011160092957027475,0.07123590539370427,0.12907609511937254,True,0.057840189725668276
3,0.1044,0.10542399972677231,0.008238800531039417,0.08407409755023244,0.12677390190331217,True,0.042699804353079726
3,0.0998,0.10313999980688095,0.008325791345605297,0.08156467095879563,0.12471532865496626,True,0.04315065769617063
3,0.1038,0.10240800023078918,0.009137961353885506,0.07872802639680147,0.1260879740647769,True,0.047359947667975424
3,0.0998,0.10075200006365775,0.008991423679718204,0.07745176172597959,0.12405223840133592,True,0.04660047667535633
3,0.1012,0.10078399956226348,0.009753837587669473,0.07550805343903229,0.1260599456854947,True,0.05055189224646241
3,0.0964,0.1006319996714592,0.008282256459239063,0.07916948646464157,0.12209451287827681,True,0.04292502641363524
3,0.0988,0.09961999997496605,0.008479080015582254,0.07764744120288268,0.12159255874704943,True,0.043945117544166745
3,0.0928,0.10288799941539764,0.00771980946574696,0.08288300277853519,0.12289299605226009,True,0.0400099932737249
3,0.0952,0.10098800033330918,0.009153133504202564,0.07726870962014026,0.1247072910464781,True,0.047438581426337834
3,0.0904,0.1013280001282692,0.008556425227001176,0.07915501015368293,0.12350099010285548,True,0.044345979949172554
3,0.081,0.09920400038361549,0.009245235406900533,0.07524603820298398,0.123161962564247,True,0.04791592436126302
3,0.0886,0.10157599955797196,0.007638915037856479,0.08178063150910386,0.12137136760684006,True,0.039590736097736196
3,0.0864,0.09790800049901009,0.008789557929760545,0.0751308739903115,0.12068512700770868,True,0.045554253017397184
3,0.0794,0.0986839996278286,0.009223802855480745,0.07478157743441759,0.12258642182123962,True,0.04780484438682203
3,0.0756,0.09898399963974952,0.009130768887641732,0.07532266425320742,0.12264533502629162,True,0.04732267077308419
3,0.0774,0.09846799984574318,0.008197326867646515,0.07722557188866103,0.11971042780282534,True,0.042484855914164316
3,0.0812,0.09229200050234794,0.004821983986970293,0.07979638466229928,0.1047876163423966,True,0.024991231680097314
3,0.0748,0.09545599982142448,0.007561167449824738,0.07586210568768346,0.1150498939551655,False,0.03918778826748204
3,0.0816,0.09582400009036064,0.007922487686112829,0.07529378620108092,0.11635421397964037,True,0.04106042777855945
4,0.119,0.09926399990916251,0.04073605730167864,-0.006298798361308297,0.20482679817963334,True,0.21112559654094165
4,0.1162,0.09919599995017052,0.04021877201917198,-0.005026313120146092,0.20341831302048713,True,0.20844462614063322
4,0.106,0.09422399953007699,0.005756198377336779,0.0793074747517555,0.10914052430839848,True,0.029833049556642982
4,0.1104,0.09203999996185303,0.006392119679212999,0.07547555841022396,0.10860444151348209,False,0.03312888310325812
4,0.1072,0.09210400015115738,0.006072658492589732,0.07636740545149569,0.10784059485081908,True,0.03147318939932339
4,0.0988,0.097240000218153,0.04068003981461735,-0.00817763518978358,0.20265763562608957,True,0.21083527081587317
4,0.0946,0.09231200054287911,0.007033082601859581,0.07408657743868814,0.11053742364707007,True,0.03645084620838193
4,0.0958,0.09191600009799003,0.0077472149945282094,0.07183998519137197,0.11199201500460809,True,0.04015202981323612
4,0.0982,0.09231599986553192,0.007348042934625602,0.07327439335348794,0.1113576063775759,True,0.03808321302408796
4,0.0922,0.09748400047421456,0.04049270773513054,-0.007448185436977561,0.20241618638540668,True,0.20986437182238424
4,0.0908,0.08941200017929077,0.007196710972585076,0.07076255300810917,0.10806144735047236,True,0.03729889434236319
4,0.087,0.08770000040531159,0.00895430619004711,0.06449594776487552,0.11090405304574766,True,0.046408105280872136
4,0.0816,0.09135999992489814,0.008565325057959379,0.06916394706395729,0.113556052785839,True,0.04439210572188171
4,0.0914,0.0911319997906685,0.0075804597151766205,0.07148811197441571,0.11077588760692128,True,0.03928777563250557
4,0.088,0.09163599982857704,0.008789146619896408,0.06885993918199398,0.11441206047516009,True,0.045552121293166103
